date,基准20日,多窗口融合,双动量,波动率加权,Frog-in-the-Pan
2023-11-17,807811.3739999996,741851.2065000002,732330.8110999996,867436.4996499999,815739.8523999997
2023-11-20,808005.1739999996,740463.8065000002,732507.0110999995,867647.4996499999,815938.8524
2023-11-21,805607.9739999997,739632.4065000002,730334.0110999995,865073.8996499998,813518.3523999997
2023-11-22,796785.8739999996,732991.7065000001,722336.5110999995,855601.9996499999,804610.5523999997
2023-11-23,799266.4739999997,734693.9065000002,724585.3110999995,858265.79965,807115.8523999997
2023-11-24,795358.0739999996,731764.1065000001,721042.3110999995,854068.9996499999,803168.5523999998
2023-11-27,796456.1739999996,729137.8065000002,722037.2110999995,855245.29965,804274.4523999998
2023-11-28,802175.1739999996,733049.8065000002,727221.8110999995,861385.4996499999,810048.6523999998
2023-11-29,800666.4739999997,731233.9065000002,725853.9110999994,859763.79965,808522.9523999998
2023-11-30,802090.4739999997,732784.9065000002,727144.9110999994,861292.9996499999,809961.0523999999
2023-12-01,801723.0739999997,733441.1065000002,726811.7110999995,860898.3996499999,809590.1523999998
2023-12-04,796188.4739999996,728669.9065000002,721793.5110999994,854952.1996499998,803997.7523999998
2023-12-05,784126.1739999996,718824.8065000002,710859.0110999995,842003.6996499998,791820.9523999998
2023-12-06,785219.9739999997,718519.4065000002,711850.6110999995,843178.29965,792925.6523999998
2023-12-07,782157.1739999996,717264.8065000002,709073.8110999995,839889.0996499999,789832.4523999997
2023-12-08,790620.8739999996,718121.7065000002,716746.3110999995,848976.59965,798379.1523999998
2023-12-11,794337.6739999996,721892.3065000002,720115.9110999996,852969.39965,802134.9523999998
2023-12-12,790294.6739999996,718769.3065000002,716450.9110999994,848629.1996499998,798053.3523999997
2023-12-13,784294.8739999996,713127.7065000001,711011.9110999994,842187.3996499998,791995.1523999998
2023-12-14,786187.9739999996,715178.4065000002,712727.6110999994,844216.29965,793902.1523999998
2023-12-15,780559.3739999996,711898.2065000001,707625.0110999994,838172.8996499998,788218.7523999998
2023-12-18,777114.5739999996,710900.6065000001,704502.4110999994,834474.8996499998,784740.8523999997
2023-12-19,777129.8739999997,708788.7065000002,704515.9110999994,834490.39965,784755.6523999998
2023-12-20,773525.9739999997,702014.4065000002,701248.8110999995,830619.8996499999,781115.1523999998
2023-12-21,779592.4739999997,704352.9065000003,706748.3110999996,837133.79965,787241.3523999997
2023-12-22,778104.9427499996,703561.7220500003,705399.6209999996,835538.7341499999,785737.6331499998
2023-12-25,778209.3427499996,703656.2220500001,705494.3209999995,835636.4341499999,785843.2331499998
2023-12-26,778697.8427499996,704097.7220500002,705937.2209999996,835964.6341499999,786336.4331499997
2023-12-27,779017.9427499996,704387.2220500001,706227.5209999995,836189.8341499999,786659.8331499997
2023-12-28,778854.2427499996,704239.4220500003,706079.1209999996,836146.3341499999,786494.8331499997
2023-12-29,778653.7427499996,704058.0220500001,705897.3209999994,835990.6341499999,786292.0331499998
2024-01-02,778594.0427499996,704004.6220500002,705843.3209999995,836013.1341499999,786232.6331499998
2024-01-03,777589.8427499996,703097.7220500002,704933.0209999995,835470.2341499999,785219.8331499998
2024-01-04,777225.6427499995,702768.5220500003,704602.8209999995,835244.2341499999,784852.0331499998
2024-01-05,776847.2427499996,702427.2220500002,704259.9209999995,835118.7341499999,784471.0331499998
2024-01-08,776865.7427499995,702443.4220500002,704276.5209999995,835095.2341499999,784489.0331499998
2024-01-09,778458.2427499995,703881.5220500001,705720.1209999995,835905.43415,786094.9331499998
2024-01-10,778307.6427499995,703744.9220500002,705583.4209999995,835776.03415,785942.2331499998
2024-01-11,779065.0427499996,704428.9220500003,706270.0209999995,836162.03415,786706.0331499998
2024-01-12,778926.9427499996,704304.6220500001,706144.9209999995,836150.03415,786567.4331499997
2024-01-15,779506.4427499996,704828.7220500001,706670.4209999995,836547.0341499998,787153.0331499998
2024-01-16,778960.0427499996,704335.5220500003,706175.2209999996,836231.6341499999,786602.2331499998
2024-01-17,778602.1427499995,704010.9220500002,705850.4209999995,835901.93415,786239.2331499998
2024-01-18,778647.7427499995,704051.6220500002,705891.6209999996,835872.4341499999,786284.5331499998
2024-01-19,780194.9427499996,705449.7220500001,707294.4209999995,836783.9341499999,787846.0331499998
2024-01-22,782215.3427499996,707273.9220500002,709125.9209999995,837700.1341499999,789882.7331499998
2024-01-23,781629.9427499996,706745.2220500003,708595.1209999996,837489.6341499999,789292.6331499998
2024-01-24,781936.0427499996,707021.4220500003,708872.5209999995,837627.93415,789601.0331499998
2024-01-25,781353.6427499996,706494.7220500002,708344.3209999995,837325.2341499999,789012.7331499998
2024-01-26,780894.6427499996,706080.7220500002,707928.3209999995,837212.8341499999,788550.7331499998
2024-01-29,781533.8427499996,706658.2220500001,708507.8209999995,837583.1341499998,789195.7331499998
2024-01-30,782661.9427499996,707677.3220500002,709530.5209999996,838285.3341499999,790333.9331499997
2024-01-31,781253.3427499995,706405.5220500001,708253.7209999994,837575.1341499999,788913.7331499999
2024-02-01,780677.6427499995,705886.0220500001,707731.9209999995,837330.5341499998,788333.8331499998
2024-02-02,782272.6427499996,707326.5220500001,709177.7209999994,838245.2341499999,789942.7331499998
2024-02-05,782425.6427499995,707463.7220500001,709316.2209999994,838187.43415,790095.4331499998
2024-02-06,782512.0427499997,707541.5220500001,709394.5209999995,838131.4341499999,790182.1331499998
2024-02-07,781998.1427499995,707077.8220500002,708928.8209999995,837856.8341499999,789664.3331499997
2024-02-08,783634.6427499996,708556.2220500002,710412.4209999995,838830.53415,791315.5331499997
2024-02-19,783105.3427499996,708077.6220500002,709932.4209999995,838506.8341499999,790780.9331499998
2024-02-20,783008.1427499995,707989.8220500002,709844.3209999995,838447.03415,790682.8331499997
2024-02-21,782174.8427499996,707237.4220500002,709089.0209999996,838002.9341499999,789842.5331499997
2024-02-22,783215.9427499996,708177.3220500001,710032.6209999995,838589.7341499999,790892.2331499998
2024-02-23,784057.9427499996,708937.4220500003,710795.8209999995,839020.6341499999,791740.9331499998
2024-02-26,783495.9427499996,708430.5220500003,710286.5209999995,838817.7341499999,791175.1331499998
2024-02-27,783290.4745499998,708244.7983000003,710100.2508999996,838677.2725499999,790967.6521999998
2024-02-28,779268.9745499998,704608.2983000003,706455.7508999996,838597.1725499999,786906.1521999998
2024-02-29,782555.5745499999,707580.3983000003,709434.3508999996,838835.77255,790225.5521999998
2024-03-01,785001.7745499997,709792.3983000002,711651.3508999997,838795.77255,792696.1521999998
2024-03-04,786403.3745499997,711056.3983000002,712920.1508999997,840248.5725499999,794109.7521999998
2024-03-05,786251.9745499997,710919.4983000002,712782.9508999997,840541.97255,793956.8521999997
2024-03-06,786420.4745499997,711071.6983000002,712935.4508999998,840568.1725499999,794126.8521999997
2024-03-07,785354.3745499998,710105.6983000003,711968.3508999996,841431.9725500001,793048.9521999998
2024-03-08,786604.5745499998,711236.0983000003,713101.3508999996,841706.1725499999,794311.5521999997
2024-03-11,786297.4745499998,710962.0983000003,712824.6508999997,840106.07255,794003.5521999998
2024-03-12,785168.6745499998,709945.5983000002,711803.4508999997,837762.97255,792865.9521999997
2024-03-13,785189.5745499998,709964.7983000003,711822.5508999997,837420.9725499998,792887.2521999998
2024-03-14,784641.0745499998,709467.8983000002,711325.0508999997,837793.17255,792332.7521999998
2024-03-15,785897.3745499998,710604.7983000003,712463.9508999997,837465.6725499999,793602.0521999998
2024-03-18,786993.4745499997,711597.0983000002,713457.8508999997,836943.4725499998,794709.7521999996
2024-03-19,785961.0745499998,710662.5983000003,712521.8508999996,837243.37255,793666.5521999997
2024-03-20,786738.5745499998,711364.8983000002,713226.1508999997,837561.6725499998,794451.3521999997
2024-03-21,786084.4745499998,710773.5983000002,712633.4508999997,837570.67255,793790.8521999998
2024-03-22,784974.4745499997,709770.5983000002,711627.8508999997,837448.7725499999,792670.2521999996
2024-03-25,783672.0745499998,708591.7983000003,710447.0508999997,837891.3725499999,791354.2521999998
2024-03-26,781878.1745499998,706971.3983000002,708821.9508999997,837058.7725499999,789543.4521999997
2024-03-27,779121.5745499998,704478.7983000003,706323.7508999996,837007.27255,786759.4521999998
2024-03-28,782079.2745499997,707152.8983000002,709004.0508999997,837052.67255,789746.3521999997
2024-03-29,782923.2745499997,707912.3983000002,709767.2508999998,838477.97255,790596.5521999997
2024-04-01,783938.7745499997,708832.2983000003,710688.3508999997,837937.67255,791623.1521999998
2024-04-02,783296.4745499998,708249.2983000003,710105.2508999996,838889.5725499999,790973.1521999998
2024-04-03,782223.2745499999,707276.5983000003,709131.6508999997,840117.47255,789887.9521999998
2024-04-08,781212.1745499998,706362.6983000002,708215.5508999998,840198.97255,788867.0521999998
2024-04-09,781240.3745499997,706389.2983000003,708241.5508999997,839678.2725499999,788896.1521999997
2024-04-10,780096.2745499997,705353.3983000002,707204.0508999997,840211.97255,787739.8521999997
2024-04-11,781196.5745499997,706347.1983000002,708200.7508999998,841152.0725499999,788850.4521999997
2024-04-12,780961.4745499998,706135.2983000003,707988.0508999997,840918.9725499998,788613.4521999997
2024-04-15,782011.5745499998,707081.0983000002,708938.1508999998,843014.2725499999,789671.8521999997
2024-04-16,779696.1745499998,704986.6983000002,706839.5508999998,843402.1725499999,787333.0521999998
2024-04-17,782963.5745499998,707940.5983000003,709800.3508999996,844086.5725499999,790632.5521999997
2024-04-18,782389.9745499997,707422.9983000002,709280.9508999997,843893.77255,790053.8521999997
2024-04-19,781451.2745499997,706572.0983000002,708429.2508999998,844817.7725499999,789104.5521999997
2024-04-22,779417.0745499998,704738.0983000003,706588.0508999997,841938.0725499999,787053.2521999998
2024-04-23,778409.3745499997,703829.4983000002,705675.9508999997,840520.8725499999,786037.0521999997
2024-04-24,780505.9745499997,705724.9983000002,707575.9508999997,840588.47255,788154.3521999997
2024-04-25,780114.4651999997,705370.3477500002,707220.7614999996,840996.0505999998,787758.5898499996
2024-04-26,780019.5651999997,705280.2477500002,707134.8614999996,840734.8505999999,787662.3898499997
2024-04-29,777747.6651999997,703226.3477500002,705074.7614999997,839224.9505999999,785369.3898499997
2024-04-30,778559.9651999997,703962.2477500001,705811.3614999995,839615.1505999998,786189.4898499998
2024-05-06,778420.4651999997,703839.1477500002,705684.7614999997,839707.9505999999,786048.9898499997
2024-05-07,778837.0651999998,704214.9477500003,706062.5614999996,839968.7505999998,786469.3898499997
2024-05-08,780272.7651999999,705515.0477500003,707364.4614999996,840400.0505999997,787918.7898499997
2024-05-09,780252.6651999997,705498.1477500001,707346.1614999996,840454.9505999999,787898.5898499998
2024-05-10,782063.4651999997,707128.1477500002,708988.0614999997,842393.1505999998,789725.0898499996
2024-05-13,781142.9651999997,706298.0477500001,708153.2614999997,842151.1505999998,788796.1898499997
2024-05-14,780141.8651999997,705392.5477500001,707245.4614999996,841786.7505999999,787785.6898499997
2024-05-15,780520.4651999999,705731.9477500003,707588.7614999997,842283.8505999998,788167.3898499997
2024-05-16,781015.3651999998,706176.4477500002,708037.4614999996,843010.4505999999,788666.3898499998
2024-05-17,781620.5651999998,706724.8477500002,708586.1614999996,843433.3505999998,789277.2898499997
2024-05-20,785879.9651999997,710569.4477500002,712448.5614999996,846117.0505999998,793575.4898499997
2024-05-21,785450.0651999998,710186.3477500002,712058.6614999996,845575.3505999998,793142.2898499997
2024-05-22,785537.9651999997,710265.0477500001,712138.3614999996,845744.0505999998,793230.8898499997
2024-05-23,782523.8651999998,707546.1477500001,709405.3614999995,843220.6505999998,790189.7898499997
2024-05-24,781694.6651999997,706799.3477500002,708653.4614999996,842509.7505999999,789353.2898499997
2024-05-27,784437.5651999998,709281.4477500003,711140.5614999996,844050.7505999998,792121.8898499997
2024-05-28,785119.5651999997,709898.2477500002,711759.1614999997,843830.0505999998,792810.4898499997
2024-05-29,786027.5651999997,710717.0477500001,712582.5614999996,844392.5505999998,793726.6898499997
2024-05-30,783569.1651999998,708496.2477500002,710353.2614999997,843214.6505999998,791245.5898499998
2024-05-31,784109.5651999997,708983.4477500002,710843.2614999996,843695.0505999998,791790.7898499997
2024-06-03,782723.9651999999,707732.2477500002,709586.9614999996,842453.0505999997,790392.6898499996
2024-06-04,782670.3651999999,707680.6477500002,709538.1614999996,843404.3505999998,790337.8898499997
2024-06-05,780969.0651999998,706141.7477500003,707995.5614999997,842266.6505999998,788620.7898499996
2024-06-06,783421.1651999998,708355.0477500003,710219.1614999996,843586.1505999998,791095.2898499997
2024-06-07,784052.6651999998,708927.3477500003,710791.6614999997,844247.0505999998,791732.6898499996
2024-06-11,780146.5651999997,705403.6477500001,707249.8614999996,840896.0505999998,787791.5898499998
2024-06-12,783137.7651999998,708108.8477500002,709962.2614999997,842215.1505999998,790810.7898499997
2024-06-13,782143.1651999997,707207.8477500002,709060.4614999996,841600.2505999999,789806.7898499997
2024-06-14,781561.4651999997,706681.7477500001,708532.8614999995,841751.6505999998,789219.4898499998
2024-06-17,779667.6651999998,704966.3477500003,706815.6614999997,840911.5505999998,787307.6898499996
2024-06-18,779918.3651999997,705193.0477500001,707042.9614999996,841155.2505999999,787560.6898499997
2024-06-19,780627.0651999997,705832.5477500001,707685.6614999996,841435.4505999999,788275.8898499997
2024-06-20,782387.6651999998,707421.9477500002,709282.2614999996,842215.7505999998,790052.6898499997
2024-06-21,782244.9651999999,707291.2477500002,709152.7614999996,842614.2505999998,789908.2898499997
2024-06-24,779702.8651999999,704996.3477500003,706847.7614999997,840593.3505999998,787343.1898499996
2024-06-25,780038.8651999998,705299.9477500002,707152.3614999996,841067.0505999998,787682.1898499997
2024-06-26,779527.6405999998,704840.3712500001,706688.7075999996,840797.8375999997,787166.4445499997
2024-06-27,778042.7405999998,704383.2712500001,705343.2075999995,840745.0375999997,785667.8445499997
2024-06-28,779936.9405999997,706766.2712500002,707062.0075999995,842836.6375999998,787580.4445499998
2024-07-01,779904.1405999997,706584.0712500002,707032.0075999995,842476.5375999997,787547.2445499997
2024-07-02,779496.3405999998,706831.7712500001,706662.7075999996,842731.7375999998,787135.7445499997
2024-07-03,781799.1405999998,709858.6712500001,708752.8075999995,845955.6375999998,789461.0445499998
2024-07-04,781620.2405999997,710798.3712500001,708591.8075999996,846676.8375999997,789280.9445499997
2024-07-05,783432.6405999997,712366.2712500001,710236.2075999996,848262.5375999997,791110.9445499997
2024-07-08,784396.8405999998,714070.7712500002,711112.6075999995,850120.1375999998,792085.1445499996
2024-07-09,787759.0405999997,714806.1712500001,714160.7075999996,851402.5375999997,795479.0445499996
2024-07-10,786680.8405999998,713816.1712500001,713181.4075999996,849753.9375999997,794389.9445499997
2024-07-11,788623.3405999998,715196.2712500001,714942.6075999995,851106.3375999997,796350.6445499997
2024-07-12,782141.0405999997,710222.1712500001,709061.3075999996,844800.4375999998,789805.6445499997
2024-07-15,786044.1405999997,714143.4712500002,712603.7075999996,849565.5375999997,793746.9445499997
2024-07-16,787528.7405999997,714661.1712500001,713948.4075999996,849265.5375999997,795245.0445499996
2024-07-17,785080.1405999997,714199.1712500001,711728.0075999995,847696.1375999998,792773.2445499997
2024-07-18,781929.0405999998,711845.4712500001,708869.5075999995,844909.7375999998,789591.8445499997
2024-07-19,780524.0405999998,707973.6712500001,707593.4075999996,842489.3375999997,788172.7445499997
2024-07-22,780393.0405999997,707452.4712500001,707473.8075999996,842070.8375999997,788040.1445499997
2024-07-23,779023.4405999997,708274.2712500002,706234.7075999995,843517.5375999998,786658.6445499997
2024-07-24,775774.3405999998,706734.7712500001,703287.2075999996,840646.8375999997,783378.2445499997
2024-07-25,770631.5405999997,701464.8712500002,698622.3075999996,836375.9375999998,778186.1445499997
2024-07-26,771219.0405999997,701834.0712500002,699154.8075999996,836511.2375999998,778779.1445499997
2024-07-29,773766.5405999997,704764.8712500002,701466.6075999995,839459.3375999997,781351.4445499997
2024-07-30,771823.5405999997,703271.1712500001,699703.9075999996,837584.4375999997,779389.7445499997
2024-07-31,774777.4405999997,704418.2712500001,702381.3075999996,838390.6375999997,782371.2445499996
2024-08-01,777978.1405999998,708113.2712500001,705285.8075999995,842273.4375999997,785603.0445499998
2024-08-02,768427.5405999997,701910.1712500001,696623.5075999994,834605.6375999998,775961.3445499997
2024-08-05,755284.6405999997,690901.6712500001,684701.5075999995,823514.6375999998,762692.2445499997
2024-08-06,760427.8405999998,694543.3712500002,689367.4075999996,828330.0375999998,767884.9445499997
2024-08-07,759938.4405999997,694936.9712500002,688924.2075999995,828531.3375999997,767391.1445499997
2024-08-08,757554.6405999997,693011.3712500002,686761.7075999996,826216.5375999997,764984.4445499997
2024-08-09,760951.2405999997,696831.5712500002,689843.9075999996,829999.6375999998,768414.0445499998
2024-08-12,761882.3405999996,698527.2712500001,690689.4075999996,831115.7375999998,769354.4445499997
2024-08-13,763514.9405999997,700011.8712500002,692170.3075999996,832551.6375999997,771002.7445499996
2024-08-14,766291.1405999998,702478.4712500002,694689.9075999996,835821.7375999996,773806.1445499996
2024-08-15,767580.8405999998,703131.5712500002,695859.6075999995,836722.6375999998,775108.1445499997
2024-08-16,772789.6405999998,707872.6712500001,700585.4075999996,842224.6375999998,780367.1445499997
2024-08-19,770519.6405999997,706287.5712500002,698525.2075999996,839488.2375999998,778074.9445499997
2024-08-20,772479.7405999998,708855.3712500001,700304.7075999995,842542.2375999996,780054.3445499997
2024-08-21,772300.6119999997,708897.1464500001,700142.5169499996,842169.3278999997,779873.7955999997
2024-08-22,771601.0119999999,708887.8464500002,699509.9169499995,841406.5278999996,779168.7955999997
2024-08-23,771419.9119999998,707977.8464500002,699346.1169499996,841208.6278999996,778986.9955999997
2024-08-26,771773.3119999998,708336.3464500002,699664.2169499996,841593.9278999997,779341.2955999997
2024-08-27,770834.2119999998,707280.4464500002,698812.6169499996,840569.1278999996,778393.2955999997
2024-08-28,770841.5119999999,707382.2464500002,698819.6169499996,840577.1278999996,778401.0955999998
2024-08-29,770137.6119999998,705620.5464500001,698179.1169499996,839808.1278999996,777689.1955999997
2024-08-30,771412.2119999998,706195.3464500001,699335.1169499996,841198.6278999996,778976.7955999997
2024-09-02,770387.1119999998,706551.9464500002,698409.5169499996,840081.3278999997,777944.7955999998
2024-09-03,770848.5119999999,706676.9464500002,698826.9169499995,840584.5278999996,778409.7955999997
2024-09-04,768293.0119999999,702324.4464500002,696509.4169499995,837795.0278999996,775831.2955999997
2024-09-05,769147.6119999997,702962.0464500001,697281.2169499996,838726.9278999997,776691.0955999997
2024-09-06,769779.7119999998,703500.8464500001,697853.6169499996,839416.6278999996,777328.2955999997
2024-09-09,769178.4119999998,702675.94645,697311.0169499996,838760.8278999997,776724.0955999998
2024-09-10,769414.5119999998,703292.2464500002,697522.8169499995,839018.2278999997,776959.8955999997
2024-09-11,769851.2119999998,704029.94645,697917.1169499996,839494.6278999996,777398.7955999997
2024-09-12,771004.9119999999,706367.2464500001,698965.9169499995,840754.5278999996,778565.1955999997
2024-09-13,772148.7119999998,707493.7464500001,699997.7169499996,842001.9278999997,779714.1955999997
2024-09-18,771863.8119999997,706965.9464500002,699739.0169499996,841690.8278999997,779426.4955999997
2024-09-19,772805.0119999998,707731.1464500001,700593.2169499996,842717.9278999997,780377.4955999997
2024-09-20,773384.6119999997,708439.9464500002,701114.3169499995,843349.7278999997,780957.9955999997
2024-09-23,773935.4119999998,709123.2464500001,701610.5169499996,843950.3278999997,781510.5955999998
2024-09-24,776296.0119999998,708591.2464500001,703748.9169499995,846524.5278999996,783893.7955999996
2024-09-25,777173.6119999997,708238.5464500001,704540.2169499996,847480.9278999997,784776.0955999997
2024-09-26,780730.0119999999,709299.2464500001,707761.7169499996,851359.9278999997,788364.9955999998
2024-09-27,783162.0119999998,707543.2464500002,709965.0169499996,854011.3278999997,790821.6955999997
2024-09-30,788471.3119999997,707220.6464500001,714773.5169499996,859801.3278999997,796179.9955999997
2024-10-08,794354.6119999997,706891.7464500002,720101.3169499995,866217.2278999997,802116.9955999997
2024-10-09,792373.1119999998,707628.0464500001,718313.1169499996,864057.6278999996,800123.1955999997
2024-10-10,789553.7119999998,708821.0464500001,715758.3169499995,860983.2278999997,797275.5955999998
2024-10-11,790266.2119999997,709286.2464500002,716399.7169499996,861759.9278999997,797990.1955999996
2024-10-14,791196.4119999998,709739.2464500002,717238.4169499995,862774.0278999996,798924.6955999996
2024-10-15,790076.7119999997,711343.4464500002,716226.4169499995,861554.0278999996,797795.4955999996
2024-10-16,790618.6119999997,711054.7464500002,716710.5169499996,862143.8278999997,798335.7955999997
2024-10-17,790722.4119999998,711663.4464500002,716803.8169499995,862257.2278999997,798439.2955999997
2024-10-18,795151.9119999998,711415.6464500001,720812.5169499996,867087.3278999997,802906.5955999998
2024-10-21,794064.5119999998,712110.4464500002,719822.9169499995,865901.0278999996,801803.7955999996
2024-10-22,794477.0119999998,712042.2464500002,720196.5169499996,866350.8278999997,802220.1955999997
2024-10-23,794625.2119999998,712654.5464500001,720328.7169499996,866512.4278999997,802367.1955999997
2024-10-24,793570.8119999998,711356.2464500001,719376.5169499996,865362.3278999997,801306.9955999998
2024-10-25,793958.7628999999,711452.40925,719727.9815999996,865785.8094499996,801698.4595999996
2024-10-28,792089.5628999998,710089.2092500001,718034.1815999995,868728.0094499997,799812.0595999996
2024-10-29,783375.4628999998,701884.0092500001,710137.0815999997,862068.4094499996,791018.1595999997
2024-10-30,777160.3628999998,696052.40925,704505.1815999997,861932.3094499996,784745.6595999997
2024-10-31,782708.2628999997,704130.0092500001,709532.7815999995,873135.4094499996,790345.9595999996
2024-11-01,765396.8628999998,693897.6092500002,693844.5815999996,859753.9094499996,772870.9595999996
2024-11-04,777897.6628999999,708244.0092500001,705173.4815999996,876241.5094499995,785487.5595999996
2024-11-05,805602.6628999999,734970.8092500002,730280.6815999995,906189.3094499996,813450.9595999996
2024-11-06,803137.3628999998,732127.2092500001,728046.2815999996,904198.4094499996,810963.6595999997
2024-11-07,822350.7629,761323.2092500001,745457.9815999995,934653.9094499997,830355.2595999996
2024-11-08,820161.8629,751503.2092500001,743474.4815999996,926917.8094499996,828147.3595999996
2024-11-11,847119.4628999998,765468.4092500001,767904.2815999995,943690.1094499996,855358.9595999996
2024-11-12,837465.6628999999,755894.4092500001,759155.9815999996,930434.5094499997,845612.9595999996
2024-11-13,848347.5628999999,759498.8092500002,769017.8815999996,936060.7094499996,856597.8595999996
2024-11-14,824136.2628999999,743261.6092500001,747076.5815999995,914988.6094499995,832159.9595999996
2024-11-15,802330.7628999999,721828.8092500002,727315.8815999996,892334.4094499996,810151.4595999996
2024-11-18,785157.1628999999,711457.2092500001,711752.1815999995,876781.0094499997,792816.4595999996
2024-11-19,801315.9628999999,726327.6092500001,726395.5815999996,889651.3094499996,809125.2595999996
2024-11-20,805781.5628999999,727489.6092500001,730442.6815999995,895406.2094499996,813633.4595999996
2024-11-21,808854.7628999997,730894.00925,733227.5815999996,898970.1094499996,816736.0595999996
2024-11-22,786395.9628999999,707475.60925,712874.8815999995,871596.2094499996,794068.2595999996
2024-11-25,781554.3628999998,703048.0092500001,708487.4815999996,866974.0094499997,789180.6595999997
2024-11-26,775156.4628999998,700155.6092500002,702689.2815999996,862010.8094499996,782722.7595999996
2024-11-27,793659.9628999998,715364.0092500001,719457.5815999997,878842.4094499996,801399.6595999997
2024-11-28,787504.9628999998,709809.2092500001,713879.4815999996,872917.0094499995,795188.0595999996
2024-11-29,802743.7628999999,723370.40925,727689.3815999996,888386.8094499996,810569.4595999996
2024-12-02,809433.9628999998,729513.6092500001,733752.3815999996,896973.4094499996,817321.6595999997
2024-12-03,802763.7628999999,726423.6092500001,727707.5815999996,892705.1094499996,810588.2595999996
2024-12-04,796400.6628999998,720620.4092500001,721940.9815999996,885454.3094499996,804165.9595999996
2024-12-05,800549.2628999999,723879.6092500001,725700.7815999995,891953.8094499996,808354.1595999997
2024-12-06,809969.8629,732576.8092500002,734238.0815999996,900638.0094499997,817861.7595999996
2024-12-09,803822.7628999999,727027.60925,728667.4815999996,894901.1094499996,811657.0595999996
2024-12-10,808256.4628999998,731650.0092500001,732685.3815999996,900613.9094499997,816132.1595999997
2024-12-11,809258.6628999998,730256.40925,733593.8815999995,904001.4094499996,817144.5595999996
2024-12-12,814099.8628999998,736176.40925,737981.2815999996,911000.8094499996,822030.1595999997
2024-12-13,801940.5628999998,721899.6092500001,726962.1815999995,896279.0094499995,809758.2595999996
2024-12-16,793036.5628999998,713353.2092500001,718893.1815999995,886613.0094499997,800771.4595999996
2024-12-17,790625.8628999997,712720.8092500002,716708.5815999995,883098.0094499995,798337.5595999996
2024-12-18,797050.6628999999,714875.2092500001,722530.8815999996,888536.9094499996,804824.1595999997
2024-12-19,807305.9628999998,717358.0092500001,731824.8815999996,895862.3094499996,815177.4595999996
2024-12-20,812085.6568999998,721204.2738500002,736155.8793499996,898512.2169499996,820002.7289499994
2024-12-23,809781.6568999998,713143.8738500002,734065.2793499996,909340.6169499995,810837.4289499996
2024-12-24,812290.0568999999,717446.2738500002,736339.5793499995,908708.7169499994,815729.7289499994
2024-12-25,812112.0569,716509.6738500001,736177.7793499996,911659.0169499996,814664.7289499996
2024-12-26,818922.7568999999,723397.8738500001,742352.6793499996,912591.0169499995,822496.3289499994
2024-12-27,813650.7568999999,718722.6738500003,737573.0793499995,910734.3169499994,817180.6289499995
2024-12-30,810763.5568999997,718144.8738500002,734955.9793499996,906163.6169499995,816523.8289499995
2024-12-31,800054.5569,705740.6738500001,725246.8793499996,904413.9169499995,802420.1289499996
2025-01-02,793365.5569,694087.6738500001,719181.6793499996,907890.5169499996,789170.8289499995
2025-01-03,784658.0568999999,685112.2738500001,711287.1793499996,906575.1169499995,778965.5289499995
2025-01-06,787423.3568999998,683622.4738500002,713793.0793499995,914382.7169499994,777271.4289499995
2025-01-07,793691.4568999999,693577.6738500003,719476.4793499996,911889.6169499995,788590.5289499995
2025-01-08,793860.3568999999,694328.6738500001,719629.8793499996,909407.8169499994,789444.9289499994
2025-01-09,795089.0568999999,695700.0738500002,720744.0793499995,907856.4169499995,791004.4289499995
2025-01-10,790589.3568999999,691055.6738500001,716664.5793499995,906542.6169499995,785724.0289499995
2025-01-13,786645.4568999999,690727.4738500002,713089.9793499996,898739.9169499995,785351.1289499995
2025-01-14,802888.5569,707125.4738500002,727816.2793499996,902818.2169499996,803996.5289499995
2025-01-15,799224.3568999999,704315.0738500003,724494.4793499996,900750.8169499995,800801.0289499996
2025-01-16,801807.5569,701510.8738500001,726835.5793499995,907509.8169499994,797612.6289499995
2025-01-17,802127.7568999999,703351.2738500002,727126.0793499995,906126.0169499995,799705.1289499995
2025-01-20,805637.6568999998,704857.2738500001,730307.6793499996,909975.5169499995,801417.1289499996
2025-01-21,812336.9568999999,711646.6738500001,736381.5793499995,910359.9169499995,809136.9289499995
2025-01-22,812321.6568999998,710786.4738500002,736367.4793499996,912189.0169499996,808158.2289499994
2025-01-23,809410.7568999999,708604.4738500002,733728.7793499996,909001.5169499996,805677.6289499996
2025-01-24,815964.3568999999,715148.4738500001,739670.5793499995,909196.7169499994,813118.4289499995
2025-01-27,805363.8568999998,706485.4738500002,730060.6793499996,903117.3169499995,803268.1289499995
2025-02-05,815269.6569,718326.8738500002,739041.7793499996,903042.4169499995,816732.4289499994
2025-02-06,828515.0568999999,732342.4738500002,751050.3793499996,906166.9169499995,832669.2289499994
2025-02-07,832048.5568999999,737139.0738500002,754254.2793499996,904925.0169499994,838122.2289499996
2025-02-10,834648.9569,742970.2738500002,756612.4793499996,901248.2169499996,844752.0289499995
2025-02-11,833368.0568999999,740311.0738500003,755451.1793499996,901180.8169499994,841728.6289499996
2025-02-12,838223.4568999999,747134.6738500003,759853.4793499996,900993.3169499995,849486.9289499995
2025-02-13,830867.5568999999,737278.0738500003,753184.0793499995,902218.1169499995,838279.6289499993
2025-02-14,836097.3568999999,741581.2738500002,757925.3793499996,904094.9169499995,843171.9289499996
